,1 ,2 ,3 ,4 ,5 ,6 ,7 ,8 ,9 ,10 ,11 ,12 ,13 ,14 ,15 ,16 ,17 ,18 ,19 ,20 ,21 ,22 ,23 ,24 ,25 ,26 ,27 ,28 ,29 ,30 ,31 ,32 ,33 ,34 ,35 ,36 ,37 ,38 ,39 ,40 ,41 ,42 ,43 ,44 ,45 ,46 ,47 ,48 ,49 ,50 ,51 ,52 ,53 ,54 ,55 ,56 ,57 ,58 ,59 ,60 ,61 ,62 ,63 ,64 ,65 ,66 ,67 ,68 ,69 ,70 ,71 ,72 ,73 ,74 ,75 ,76 ,77 ,78 ,79 ,80 ,81 ,82 ,83 ,84 ,85 ,86 ,87 ,88 ,89 ,90 ,91 ,92 
31 ,11521 ,7230 ,8162 ,5350 ,6735 ,23052 ,32225 ,558054 ,583922 ,2799 ,304934 ,149232 ,67910 ,72201 ,15481 ,944201 ,398369 ,114790 ,3968 ,162166 ,6390 ,406078 ,242302 ,494031 ,196551 ,408437 ,591320 ,645631 ,300575 ,120537 ,9459678 ,4522266 ,3782904 ,1741695 ,441639 ,870013 ,673142 ,75670 ,1065026 ,910072 ,1045438 ,7068027 ,4056168 ,568626 ,1794800 ,396916 ,40437 ,1812 ,35839 ,75939 ,10458165 ,8084785 ,684178 ,215298 ,102834 ,11777 ,243304 ,500303 ,53049 ,4247 ,20788 ,39991 ,10878 ,5449 ,156054 ,39349 ,31847 ,0 ,34925 ,21048 ,326799 ,19541 ,75300 ,90484 ,654615 ,106414 ,25149 ,90854 ,20037 ,35796 ,37928 ,589408 ,68300855 ,493126 ,0 ,2348759 ,1318030 ,594923 ,0 ,9271225 ,14026063 ,82326918 
32 ,222 ,24771 ,372 ,93498 ,3518 ,20786 ,18572 ,112663 ,24549 ,16923 ,33271 ,800 ,7046 ,51137 ,4051 ,688311 ,371337 ,64710 ,14942 ,14642 ,6174 ,50120 ,78007 ,101572 ,76390 ,108384 ,269763 ,206222 ,81303 ,19830 ,937300 ,7170425 ,2239884 ,462111 ,92703 ,251598 ,61919 ,22430 ,34059 ,686711 ,63185 ,2231753 ,4811950 ,284102 ,412567 ,201145 ,212789 ,321699 ,137902 ,469957 ,2925356 ,1789550 ,622716 ,44460 ,55047 ,16270 ,386879 ,97363 ,44505 ,3427 ,48184 ,91003 ,4896 ,2383 ,144590 ,170891 ,55805 ,7465 ,129778 ,22794 ,266293 ,7391 ,54607 ,168987 ,189395 ,106273 ,31275 ,29141 ,18718 ,34287 ,29332 ,684425 ,31953561 ,853339 ,0 ,7651812 ,150534 ,-253624 ,0 ,17915888 ,26317949 ,58271510 
33 ,74297 ,40315 ,4066 ,1026 ,15567 ,2435 ,14799 ,90756 ,9899 ,28356 ,64079 ,25847 ,6554 ,24337 ,11455 ,77063 ,13747 ,13717 ,987 ,4464 ,1835 ,14251 ,1529360 ,284223 ,111292 ,151626 ,145870 ,196978 ,119877 ,92904 ,1379997 ,1707965 ,5140878 ,624862 ,919906 ,233080 ,98608 ,8354 ,128141 ,95074 ,76927 ,722044 ,327191 ,62875 ,270515 ,30473 ,6620 ,1578 ,5953 ,47971 ,113222 ,244342 ,5852 ,4565 ,3486 ,770 ,23471 ,12454 ,0 ,0 ,0 ,2436 ,34268 ,698 ,2607 ,0 ,0 ,0 ,0 ,39933 ,396602 ,0 ,6815 ,6264 ,97157 ,70046 ,4614 ,13948 ,2660 ,23251 ,0 ,53431 ,16223886 ,9986 ,0 ,14323390 ,109952 ,775452 ,0 ,19649922 ,34868702 ,51092588 
34 ,1296 ,12623 ,484 ,99892 ,5765 ,12418 ,8656 ,18348 ,1047 ,1573 ,42978 ,1806 ,12557 ,26018 ,13994 ,158298 ,87540 ,24534 ,8086 ,12547 ,1271 ,13634 ,62683 ,13172 ,34957 ,141184 ,254213 ,93402 ,69087 ,14708 ,616099 ,2828181 ,2326556 ,11045211 ,350053 ,1148114 ,795162 ,419207 ,2168809 ,744372 ,791104 ,4237133 ,1456465 ,263151 ,510326 ,906024 ,24566 ,32928 ,32724 ,109482 ,4424416 ,3484747 ,251357 ,329756 ,46192 ,18619 ,259659 ,98234 ,1569319 ,83024 ,163947 ,69031 ,6773 ,13386 ,137600 ,93706 ,61334 ,0 ,82942 ,11434 ,265669 ,13992 ,186191 ,456154 ,68535 ,162758 ,27511 ,64134 ,110819 ,171308 ,48417 ,631384 ,45466786 ,186270 ,0 ,3781937 ,96281 ,571028 ,0 ,18986829 ,23622345 ,69089131 
35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,0 ,0 ,0 ,0 ,0 ,19 ,1438 ,0 ,13 ,58 ,0 ,0 ,0 ,0 ,1372 ,0 ,0 ,0 ,0 ,350 ,830 ,0 ,19442 ,175203 ,237593 ,725872 ,7660395 ,1101460 ,214364 ,350216 ,1806003 ,141296 ,565328 ,185781 ,5676 ,19090 ,106040 ,8525 ,0 ,0 ,0 ,2470 ,0 ,15189 ,13114 ,0 ,0 ,3 ,171 ,0 ,32645 ,14408 ,52558 ,169502 ,235 ,7870 ,0 ,0 ,0 ,0 ,0 ,3061 ,427346 ,0 ,4513 ,0 ,1146 ,1259 ,0 ,0 ,0 ,941 ,0 ,140775 ,14213586 ,132149 ,0 ,0 ,0 ,-860112 ,0 ,49030125 ,48302162 ,62515748 
36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,652 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19975 ,269351 ,315681 ,99980 ,44902 ,24238121 ,150114 ,803524 ,8648604 ,77238 ,782031 ,232410 ,588 ,4782 ,77760 ,0 ,0 ,0 ,0 ,0 ,10188 ,8028 ,0 ,0 ,0 ,254 ,74 ,0 ,1393 ,863 ,804 ,1964 ,957 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44232 ,0 ,321 ,0 ,88 ,4004 ,0 ,0 ,10 ,0 ,0 ,50796 ,35889699 ,0 ,0 ,0 ,0 ,2595396 ,0 ,63761662 ,66357058 ,102246757 
37 ,0 ,126 ,0 ,688 ,235 ,0 ,69 ,1076 ,28 ,0 ,1966 ,762 ,95 ,1320 ,6753 ,12862 ,2440 ,301 ,94 ,61 ,0 ,3475 ,1983 ,27 ,9442 ,1650 ,27877 ,15293 ,1779 ,242 ,24278 ,306960 ,349817 ,772831 ,2049864 ,2087567 ,2084694 ,296775 ,1642426 ,207598 ,704714 ,282750 ,13833 ,22387 ,124591 ,57356 ,887 ,155 ,1470 ,4414 ,43823 ,121521 ,49452 ,5848 ,1426 ,705 ,26029 ,2721 ,124777 ,29104 ,94065 ,84040 ,1493 ,26237 ,72425 ,14102 ,428 ,0 ,4686 ,2774 ,99379 ,23038 ,41468 ,38968 ,2748 ,67625 ,8875 ,12601 ,6553 ,7523 ,12949 ,233793 ,12387187 ,44226 ,0 ,0 ,0 ,-417810 ,0 ,7667787 ,7294203 ,19681390 
38 ,0 ,0 ,0 ,144 ,724 ,0 ,0 ,321 ,0 ,0 ,176 ,88 ,0 ,1151 ,5845 ,9035 ,4377 ,1026 ,142 ,96 ,67 ,646 ,2608 ,21 ,1371 ,851 ,10309 ,2065 ,1028 ,0 ,2828 ,25212 ,32910 ,11131 ,3982 ,20033 ,15899 ,198774 ,125279 ,5378 ,48588 ,99698 ,1858 ,2878 ,20113 ,9446 ,1084 ,151 ,1439 ,27486 ,13537 ,7204 ,58200 ,10698 ,3062 ,4520 ,24991 ,6098 ,61668 ,32973 ,175115 ,958292 ,5838 ,1823 ,139552 ,116754 ,57433 ,0 ,10073 ,3632 ,42015 ,14735 ,55426 ,108514 ,107703 ,82541 ,14701 ,27928 ,10454 ,8863 ,34426 ,65449 ,2960476 ,120342 ,0 ,31135 ,383593 ,-169366 ,0 ,6360352 ,6726056 ,9686532 
39 ,1831 ,461 ,0 ,3700 ,1218 ,0 ,406 ,19427 ,178 ,1514 ,8071 ,1051 ,91 ,3929 ,2231 ,43549 ,28385 ,12138 ,688 ,284 ,152 ,4545 ,6838 ,177 ,5000 ,8445 ,25111 ,33705 ,8240 ,830 ,28741 ,47880 ,80790 ,20038 ,26695 ,161070 ,101077 ,135840 ,7903397 ,29087 ,83014 ,698776 ,149247 ,39159 ,56848 ,117611 ,7229 ,1956 ,15700 ,56990 ,266273 ,315618 ,605670 ,73581 ,14378 ,6464 ,132601 ,80534 ,1086150 ,101764 ,155726 ,77873 ,3467 ,19680 ,156492 ,88048 ,48562 ,0 ,42274 ,8302 ,348528 ,73232 ,51179 ,92283 ,168745 ,225268 ,23255 ,46678 ,28547 ,75974 ,45504 ,182873 ,14628863 ,10952467 ,0 ,3412552 ,1086840 ,1767513 ,0 ,36366204 ,53585576 ,68214439 
40 ,269 ,2802 ,0 ,1713 ,1165 ,13 ,0 ,2127 ,82 ,0 ,10616 ,1394 ,295 ,420 ,162 ,7550 ,6602 ,0 ,0 ,210 ,6 ,1380 ,7169 ,443 ,4148 ,2286 ,4365 ,424 ,1364 ,0 ,22203 ,28190 ,5358 ,4143 ,984 ,4776 ,438 ,76 ,3809 ,1445869 ,666 ,12037 ,63953 ,715 ,11307 ,37335 ,3387 ,0 ,8583 ,10874 ,498090 ,291362 ,377434 ,15064 ,7986 ,408 ,123297 ,324601 ,2303 ,29 ,2058 ,1576 ,0 ,1723 ,7070 ,47 ,17 ,26877 ,11743 ,2543 ,273118 ,488 ,4120 ,68146 ,1759 ,328088 ,98011 ,167747 ,7559 ,26797 ,35090 ,412921 ,4839780 ,2443011 ,0 ,764889 ,22798 ,260837 ,0 ,5472426 ,8963961 ,13803741 
41 ,9107 ,34764 ,156 ,10037 ,2930 ,0 ,461 ,18686 ,1876 ,2478 ,11050 ,1791 ,88 ,9525 ,5192 ,161333 ,107831 ,33238 ,2571 ,2845 ,1119 ,10941 ,32860 ,1259 ,13823 ,13601 ,70875 ,44610 ,25549 ,4478 ,177245 ,328890 ,795670 ,321457 ,54832 ,444827 ,32558 ,11364 ,139124 ,188303 ,785115 ,322250 ,559406 ,72077 ,118616 ,242471 ,49944 ,103523 ,8446 ,60220 ,319288 ,314402 ,437764 ,39506 ,16533 ,3339 ,133288 ,101390 ,176391 ,24022 ,36068 ,55809 ,12218 ,48201 ,92319 ,95710 ,33397 ,0 ,20117 ,27584 ,513788 ,49379 ,804350 ,113322 ,238652 ,512747 ,970800 ,224800 ,31659 ,27590 ,31819 ,79286 ,11036950 ,488772 ,0 ,1451778 ,589849 ,115808 ,0 ,7006965 ,9653172 ,20690122 
42 ,9659 ,8769 ,3424 ,6910 ,3697 ,2492 ,52344 ,37980 ,5267 ,4157 ,23686 ,3824 ,12305 ,37514 ,15131 ,65519 ,23318 ,12763 ,1166 ,23183 ,1384 ,43766 ,66236 ,1747 ,2592 ,207061 ,38385 ,9486 ,23871 ,6508 ,142852 ,163231 ,479225 ,21405 ,3435 ,53888 ,1599 ,1720 ,15160 ,10031 ,4713 ,42507868 ,11362 ,2900 ,88353 ,24948 ,2368 ,30709 ,90202 ,211022 ,87250 ,117326 ,703732 ,1951362 ,1391 ,34 ,414061 ,14971 ,11527 ,8400 ,5198 ,57583 ,53770 ,20815 ,55323 ,50501 ,9796 ,0 ,26421 ,118839 ,66420 ,25080 ,40567 ,53844 ,88102 ,34892 ,136359 ,56130 ,10329 ,174300 ,39720 ,2983508 ,52038686 ,20361096 ,0 ,15269271 ,1124554 ,420520 ,0 ,62478402 ,99653843 ,151692529 
43 ,0 ,0 ,0 ,185718 ,0 ,0 ,36290 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3773096 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,801599 ,0 ,9945 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11699 ,183005 ,0 ,0 ,0 ,111735 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5113087 ,0 ,0 ,512485 ,1111435 ,-47500 ,0 ,50798573 ,52374993 ,57488080 
44 ,20494 ,14849 ,715 ,520 ,773 ,18060 ,626 ,684 ,240 ,0 ,0 ,118 ,951 ,3035 ,0 ,3334 ,295 ,382 ,0 ,0 ,424 ,0 ,0 ,390 ,8223 ,26264 ,45 ,0 ,515 ,1146 ,1714 ,22155 ,6164 ,7563 ,830 ,20 ,930 ,0 ,1799 ,2048 ,221 ,38861 ,916 ,1166417 ,1895 ,12224 ,8943 ,804 ,4947 ,9142 ,5550 ,7875 ,113418 ,268638 ,1706 ,386085 ,36348 ,9503 ,21500 ,0 ,265 ,1409 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,4702 ,145729 ,0 ,962 ,8849 ,335475 ,18968 ,18578 ,16898 ,18 ,19989 ,1575 ,48041 ,2861807 ,131425 ,0 ,2001244 ,975657 ,384018 ,0 ,1814736 ,5307080 ,8168887 
45 ,417 ,1222 ,7 ,3247 ,1764 ,9581 ,33567 ,1331189 ,60651 ,30318 ,4652924 ,402681 ,179812 ,542463 ,2673 ,34520 ,217673 ,279170 ,50042 ,169220 ,23092 ,194443 ,1168984 ,141897 ,180419 ,322165 ,503098 ,761750 ,343789 ,162583 ,1811964 ,1074370 ,1657467 ,939676 ,167456 ,1575715 ,563325 ,94639 ,1090181 ,141702 ,417983 ,4652501 ,3725233 ,122822 ,5237262 ,7845 ,2008 ,293 ,41931 ,82141 ,1428413 ,62458 ,572850 ,51309 ,7098 ,3274 ,98146 ,625883 ,40805 ,65442 ,25309 ,33679 ,2984 ,11205 ,117044 ,147024 ,42539 ,73297 ,50559 ,47443 ,92749 ,52559 ,107497 ,97572 ,103948 ,1490738 ,64327 ,186843 ,121785 ,424371 ,100681 ,75268 ,41636974 ,2322006 ,0 ,1278298 ,230804 ,210110 ,645110 ,5166876 ,9853204 ,51490178 
46 ,64177 ,78081 ,6815 ,22939 ,121984 ,16950 ,75419 ,442059 ,35761 ,8286 ,915833 ,36146 ,131781 ,579212 ,70275 ,870789 ,980854 ,385090 ,116590 ,84857 ,39404 ,171158 ,435936 ,56248 ,157013 ,441319 ,2543035 ,611093 ,806910 ,73747 ,777584 ,191051 ,301698 ,313523 ,421223 ,897256 ,165348 ,44326 ,232928 ,30828 ,82277 ,564407 ,216106 ,24885 ,422688 ,556767 ,64476 ,476437 ,180413 ,222191 ,233441 ,108618 ,3028870 ,379859 ,19378 ,9597 ,944358 ,929561 ,563300 ,134984 ,153479 ,121802 ,40851 ,44462 ,325766 ,508613 ,67179 ,48875 ,2551512 ,49240 ,1061698 ,144990 ,152678 ,304364 ,801219 ,2357533 ,796124 ,441959 ,224467 ,559084 ,120405 ,423520 ,34217959 ,8573570 ,0 ,0 ,0 ,0 ,0 ,83761 ,8657331 ,42875290 
47 ,3690 ,268 ,11 ,4140 ,2255 ,205 ,2185 ,100893 ,27673 ,3486 ,297214 ,11038 ,5363 ,132078 ,11838 ,470690 ,944368 ,276136 ,19680 ,20963 ,7153 ,66753 ,168926 ,12267 ,220186 ,110902 ,484369 ,153271 ,355252 ,24391 ,584109 ,142537 ,72398 ,252302 ,151126 ,491319 ,36268 ,11366 ,86532 ,50314 ,32332 ,216712 ,50724 ,13473 ,143822 ,8582906 ,1192612 ,18972 ,10636 ,64450 ,91071 ,87973 ,251451 ,607225 ,2790 ,4196 ,46371 ,1399951 ,28961 ,12959 ,6414 ,17207 ,25325 ,8438 ,65206 ,72938 ,16854 ,16371 ,268989 ,17426 ,161188 ,23158 ,50826 ,43979 ,100958 ,800553 ,394298 ,593256 ,26003 ,663702 ,74374 ,251084 ,22374049 ,8491099 ,0 ,0 ,0 ,0 ,0 ,18034 ,8509133 ,30883182 
48 ,2265 ,29755 ,33 ,16257 ,6455 ,414 ,341 ,16177 ,1902 ,1775 ,9125 ,1367 ,471 ,4986 ,1716 ,20393 ,29952 ,10335 ,554 ,1289 ,836 ,1807 ,15033 ,292 ,5403 ,33063 ,42857 ,36262 ,4673 ,691 ,44304 ,16981 ,7099 ,5043 ,2972 ,36540 ,1225 ,871 ,6127 ,2104 ,547 ,56728 ,3714 ,2991 ,33571 ,48303 ,7610 ,2228 ,20032 ,33373 ,29854 ,15573 ,541693 ,30646 ,1891 ,181 ,24393 ,32308 ,59652 ,3751 ,4892 ,8210 ,4268 ,2937 ,122319 ,251439 ,29282 ,14704 ,5296 ,8154 ,92223 ,11963 ,63798 ,57815 ,325878 ,84364 ,379763 ,48218 ,11021 ,14441 ,4526 ,1832 ,2916127 ,1351678 ,0 ,0 ,0 ,0 ,0 ,2919 ,1354597 ,4270724 
49 ,0 ,703 ,0 ,1200 ,10687 ,0 ,125 ,32856 ,3842 ,1713 ,27378 ,5531 ,607 ,5463 ,2078 ,15376 ,123329 ,20851 ,3598 ,697 ,455 ,12315 ,15338 ,789 ,9031 ,13586 ,33435 ,6670 ,24012 ,1225 ,43794 ,7755 ,3873 ,2119 ,4073 ,2218 ,4514 ,837 ,4100 ,6156 ,2203 ,84800 ,1295 ,569 ,48405 ,56783 ,8275 ,2077 ,273068 ,369256 ,45429 ,42535 ,0 ,66801 ,304 ,0 ,45589 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,77736 ,0 ,89 ,0 ,0 ,0 ,93330 ,153075 ,134631 ,70627 ,14459 ,22773 ,0 ,14566 ,2081004 ,1600563 ,649543 ,0 ,0 ,0 ,0 ,2853 ,2252959 ,4333963 
50 ,2617 ,7297 ,7 ,3824 ,31930 ,87 ,4073 ,188948 ,149215 ,2808 ,71854 ,3258 ,26281 ,686863 ,6220 ,45394 ,442520 ,138847 ,17973 ,16620 ,115244 ,214038 ,501530 ,67659 ,91581 ,351834 ,2414586 ,9781 ,778009 ,115910 ,456704 ,55150 ,54013 ,131280 ,15490 ,2587 ,29829 ,1531 ,12598 ,19181 ,25466 ,219010 ,85139 ,2409 ,174883 ,128041 ,11175 ,3494 ,227993 ,133223 ,43905 ,83598 ,108089 ,83741 ,536 ,140 ,43251 ,624645 ,59099 ,2525 ,1838 ,6096 ,10758 ,19466 ,111944 ,32784 ,17 ,0 ,412708 ,2095 ,57293 ,5817 ,22509 ,35767 ,103652 ,253378 ,481123 ,106362 ,41678 ,32477 ,397 ,151224 ,11234916 ,884687 ,33604 ,0 ,0 ,0 ,0 ,36255 ,954546 ,12189462 
51 ,59518 ,27564 ,4735 ,11193 ,1190 ,2387 ,7638 ,42846 ,10461 ,2619 ,31128 ,2931 ,3325 ,17001 ,7358 ,60733 ,66534 ,27299 ,3791 ,12181 ,2486 ,22464 ,47546 ,14389 ,30665 ,17225 ,55388 ,17094 ,19525 ,5419 ,53804 ,55031 ,49400 ,96759 ,207222 ,227611 ,19548 ,7378 ,79155 ,11191 ,22412 ,140962 ,71644 ,8399 ,23030 ,166013 ,43060 ,27198 ,8860 ,12729 ,58015 ,38423 ,156960 ,90017 ,39604 ,23445 ,62479 ,48101 ,163620 ,14706 ,12212 ,89994 ,9234 ,6573 ,60457 ,16431 ,10116 ,3881142 ,92481 ,37275 ,172962 ,12907 ,33520 ,19217 ,2103242 ,468226 ,98597 ,116518 ,78320 ,30646 ,4125 ,18863 ,10034467 ,0 ,0 ,85633364 ,17259312 ,996645 ,0 ,15675 ,103904996 ,113939463 
52 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,49612872 ,30983438 ,0 ,0 ,353816 ,80950126 ,80950126 
53 ,579478 ,1070034 ,20280 ,310119 ,35421 ,8468 ,58347 ,7898668 ,844197 ,96419 ,4248362 ,656778 ,372500 ,1359571 ,511977 ,1787361 ,2394378 ,962004 ,208674 ,1699311 ,236877 ,1853457 ,2265775 ,745201 ,806447 ,1100308 ,1634590 ,867289 ,556821 ,225846 ,3941185 ,3310715 ,2198082 ,3897667 ,1314680 ,2575109 ,962937 ,439328 ,4391284 ,1055155 ,1461166 ,7489132 ,2108210 ,423668 ,2796327 ,628990 ,144635 ,109128 ,112009 ,296689 ,4868647 ,2269283 ,2297475 ,1694470 ,731529 ,68020 ,581811 ,6414813 ,6159773 ,108367 ,133606 ,675502 ,475795 ,217204 ,365150 ,308053 ,124273 ,0 ,150065 ,100106 ,1013691 ,670210 ,518196 ,584059 ,690897 ,1209060 ,4044648 ,365588 ,209707 ,698156 ,192725 ,1192429 ,114204362 ,60549509 ,0 ,10205835 ,1293608 ,1624696 ,81101 ,12719000 ,86473749 ,200678111 
54 ,30735 ,58588 ,3575 ,33755 ,15191 ,20039 ,258316 ,1328650 ,143229 ,26007 ,524522 ,181540 ,137458 ,613491 ,184520 ,674419 ,851957 ,611936 ,47623 ,102760 ,116447 ,357698 ,583163 ,198240 ,188765 ,1613519 ,951686 ,455764 ,502922 ,121173 ,933450 ,508118 ,537819 ,435836 ,73054 ,596406 ,112723 ,35940 ,460341 ,130972 ,89184 ,1068923 ,418803 ,62963 ,594837 ,61530 ,6052 ,6725 ,28706 ,581446 ,555061 ,650848 ,5271680 ,352123 ,62834 ,12682 ,397172 ,136701 ,84271 ,19064 ,38158 ,85599 ,143737 ,12818 ,649322 ,580273 ,128885 ,55 ,116630 ,104861 ,267747 ,178460 ,586866 ,522782 ,770003 ,321880 ,78464 ,251550 ,27630 ,44588 ,167853 ,57202 ,30359315 ,16586421 ,0 ,169564 ,32685 ,63960 ,634 ,947136 ,17800400 ,48159715 
55 ,1552 ,12507 ,413 ,6003 ,296 ,5813 ,17258 ,106272 ,7901 ,495 ,26376 ,10119 ,9284 ,44596 ,13145 ,291532 ,110633 ,29089 ,2732 ,3489 ,7827 ,30711 ,47686 ,14581 ,8185 ,249722 ,142803 ,63658 ,19599 ,8337 ,77560 ,42612 ,42481 ,43991 ,3608 ,35361 ,6229 ,2643 ,19509 ,15657 ,5178 ,42919 ,56704 ,4864 ,34655 ,5158 ,348 ,23 ,76 ,18118 ,22105 ,46877 ,256883 ,7848 ,12098 ,787 ,3745 ,641 ,43 ,4 ,11 ,117 ,291 ,24 ,127 ,80 ,24 ,0 ,365 ,1136 ,363 ,170 ,1038 ,297 ,3024 ,480 ,427 ,123 ,63 ,110 ,34 ,1082 ,2110725 ,235548 ,0 ,2301 ,81 ,2088 ,2 ,33337008 ,33577028 ,35687753 
56 ,2882 ,811 ,13 ,15981 ,1522 ,10 ,1388 ,45974 ,12477 ,912 ,71221 ,10406 ,6518 ,12774 ,12290 ,58120 ,26300 ,11383 ,2073 ,73042 ,1335 ,34364 ,58860 ,22165 ,21562 ,33154 ,44266 ,2860 ,15117 ,1998 ,75210 ,112065 ,105851 ,94500 ,24653 ,35759 ,27048 ,12030 ,106291 ,25400 ,37085 ,35761 ,11839 ,4804 ,24668 ,17641 ,2398 ,788 ,1968 ,1686 ,26823 ,41286 ,2385308 ,271162 ,1086 ,2635 ,85623 ,16795 ,153790 ,16887 ,23135 ,119076 ,99775 ,16328 ,335114 ,47425 ,27563 ,0 ,12334 ,13095 ,169085 ,210719 ,199595 ,84734 ,152975 ,69845 ,35634 ,13691 ,17847 ,10471 ,76232 ,8978 ,6104269 ,229978 ,0 ,41 ,3 ,2 ,0 ,9591024 ,9821048 ,15925317 
57 ,65538 ,86418 ,3923 ,138152 ,12099 ,16057 ,131515 ,952219 ,120324 ,13690 ,545418 ,110507 ,65630 ,174738 ,49979 ,794742 ,422872 ,227048 ,30475 ,219393 ,56855 ,419763 ,462665 ,125528 ,130340 ,508993 ,536967 ,402357 ,276990 ,58580 ,824568 ,416679 ,449517 ,417356 ,506558 ,629812 ,88888 ,36729 ,321132 ,75332 ,162039 ,519160 ,246499 ,32259 ,348816 ,120553 ,16322 ,1393 ,25275 ,159096 ,116720 ,190207 ,5983850 ,2773989 ,787401 ,296138 ,828768 ,74998 ,80281 ,6544 ,2795 ,131263 ,71463 ,14304 ,250910 ,23333 ,21470 ,56 ,41314 ,61469 ,56000 ,107932 ,138230 ,104509 ,15628 ,70671 ,55569 ,17250 ,6346 ,26627 ,31638 ,30328 ,24975759 ,2179375 ,0 ,108547 ,7422 ,4588 ,501 ,822374 ,3122807 ,28098566 
